,track_name,artist_name,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
,Ne Jete,Elhaida Dani,"Historia E Muzikës Së Lehtë Shqiptare, 1962 - 2015, Vol. 13",2018-02-14,0.566,0.797,9,-5.894,0,0.0554,0.106,0,0.205,0.531,155.035,audio_features,63mM3VZljDqawteWJ3Y28a,spotify:track:63mM3VZljDqawteWJ3Y28a,https://api.spotify.com/v1/tracks/63mM3VZljDqawteWJ3Y28a,https://api.spotify.com/v1/audio-analysis/63mM3VZljDqawteWJ3Y28a,185674,4
,This Time,Monika Linkyte,Walk With Me,2015-09-17,0.565,0.871,8,-6.31,1,0.0559,0.00313,0,0.106,0.318,131.026,audio_features,7vKou8ey9QP86XTXgdiabF,spotify:track:7vKou8ey9QP86XTXgdiabF,https://api.spotify.com/v1/tracks/7vKou8ey9QP86XTXgdiabF,https://api.spotify.com/v1/audio-analysis/7vKou8ey9QP86XTXgdiabF,182000,4
,Wars For Nothing - Eurovision 2015 - Hungary,Boggie,Wars For Nothing (Eurovision 2015 - Hungary),2015-03-27,0.334,0.185,2,-11.122,1,0.033,0.81,0,0.163,0.203,174.43,audio_features,5tnirfLr1ePUkBo9t8O6sB,spotify:track:5tnirfLr1ePUkBo9t8O6sB,https://api.spotify.com/v1/tracks/5tnirfLr1ePUkBo9t8O6sB,https://api.spotify.com/v1/audio-analysis/5tnirfLr1ePUkBo9t8O6sB,179712,3
,Amanecer,Edurne,Amanecer,2015-03-02,0.44,0.676,3,-5.04,0,0.0329,0.16,1.05e-05,0.112,0.0876,126.866,audio_features,2zHDsCjQGp7XqsqrrNR9t9,spotify:track:2zHDsCjQGp7XqsqrrNR9t9,https://api.spotify.com/v1/tracks/2zHDsCjQGp7XqsqrrNR9t9,https://api.spotify.com/v1/audio-analysis/2zHDsCjQGp7XqsqrrNR9t9,184640,4
,One Thing I Should Have Done - Eurovision 2015 - Cyprus,John Karayiannis,One Thing I Should Have Done (Eurovision 2015 - Cyprus),2015-03-26,0.326,0.372,3,-9.466,1,0.0309,0.543,0,0.107,0.436,180.654,audio_features,6Bcf7gRrDgWEZCJzeS26XS,spotify:track:6Bcf7gRrDgWEZCJzeS26XS,https://api.spotify.com/v1/tracks/6Bcf7gRrDgWEZCJzeS26XS,https://api.spotify.com/v1/audio-analysis/6Bcf7gRrDgWEZCJzeS26XS,182393,1
,In the Name of Love,Monika Kuszynska,In The Name Of Love,2015-03-09,0.335,0.641,1,-6.824,1,0.0404,0.153,0.000189,0.177,0.134,81.927,audio_features,3QeIjbfwqVg9xwEKoxzfbN,spotify:track:3QeIjbfwqVg9xwEKoxzfbN,https://api.spotify.com/v1/tracks/3QeIjbfwqVg9xwEKoxzfbN,https://api.spotify.com/v1/audio-analysis/3QeIjbfwqVg9xwEKoxzfbN,176187,4
,Still in Love with You,Electro Velvet,Still in Love with You,2015-04-08,0.751,0.807,0,-4.431,1,0.0578,0.0274,0,0.0774,0.74,117.012,audio_features,4HtQzcTI6wh3Xjj4fAzz2l,spotify:track:4HtQzcTI6wh3Xjj4fAzz2l,https://api.spotify.com/v1/tracks/4HtQzcTI6wh3Xjj4fAzz2l,https://api.spotify.com/v1/audio-analysis/4HtQzcTI6wh3Xjj4fAzz2l,168901,4
,N'oubliez pas,Lisa Angell,N'oubliez pas,2015-02-23,0.534,0.494,9,-5.858,0,0.0287,0.746,0,0.136,0.233,126.164,audio_features,1WwIqLv8716t8vNb44mp1R,spotify:track:1WwIqLv8716t8vNb44mp1R,https://api.spotify.com/v1/tracks/1WwIqLv8716t8vNb44mp1R,https://api.spotify.com/v1/audio-analysis/1WwIqLv8716t8vNb44mp1R,180653,4
,Black Smoke,Ann Sophie,Black Smoke,2015-02-27,0.604,0.86,1,-4.464,1,0.0905,0.00341,9.67e-05,0.198,0.797,172.065,audio_features,5CIcf1jodSZ7ckWIFqw1q7,spotify:track:5CIcf1jodSZ7ckWIFqw1q7,https://api.spotify.com/v1/tracks/5CIcf1jodSZ7ckWIFqw1q7,https://api.spotify.com/v1/audio-analysis/5CIcf1jodSZ7ckWIFqw1q7,192610,4
,I Am Yours,The Makemakes,I Am Yours,2015-03-05,0.52,0.499,1,-5.716,1,0.025,0.309,3.01e-06,0.104,0.245,82.793,audio_features,69lMeHeBoAkekQZROdMam2,spotify:track:69lMeHeBoAkekQZROdMam2,https://api.spotify.com/v1/tracks/69lMeHeBoAkekQZROdMam2,https://api.spotify.com/v1/audio-analysis/69lMeHeBoAkekQZROdMam2,180714,4
,I Want Your Love,Eduard Romanyuta,I Want Your Love,2015-03-12,0.441,0.812,8,-5.049,1,0.0432,0.0276,0,0.148,0.865,205.984,audio_features,438rvMKzU8eMENdVxCI30n,spotify:track:438rvMKzU8eMENdVxCI30n,https://api.spotify.com/v1/tracks/438rvMKzU8eMENdVxCI30n,https://api.spotify.com/v1/audio-analysis/438rvMKzU8eMENdVxCI30n,180872,4
,Warrior,Amber,Warrior,2015-03-12,0.407,0.796,8,-4.061,1,0.0659,0.0872,5.23e-06,0.234,0.211,76.974,audio_features,1kG3N1BIMus3niKinXFtYX,spotify:track:1kG3N1BIMus3niKinXFtYX,https://api.spotify.com/v1/tracks/1kG3N1BIMus3niKinXFtYX,https://api.spotify.com/v1/audio-analysis/1kG3N1BIMus3niKinXFtYX,179669,4
,Time - Eurovision Song Contest 2015,"Uzari, Maimuna",Time (Eurovision Song Contest 2015),2015-03-17,0.564,0.84,7,-3.928,0,0.0388,0.0989,0,0.268,0.513,129.941,audio_features,6blg0qHCVx36QDBGmWpy7M,spotify:track:6blg0qHCVx36QDBGmWpy7M,https://api.spotify.com/v1/tracks/6blg0qHCVx36QDBGmWpy7M,https://api.spotify.com/v1/audio-analysis/6blg0qHCVx36QDBGmWpy7M,184385,4
,Playing With Numbers,"Molly Sterling, Greg French",Playing With Numbers,2015-04-03,0.556,0.487,0,-6.426,1,0.0271,0.29,3.63e-05,0.311,0.224,78.551,audio_features,4KZ3NeO2f2wFHpgKNoTomR,spotify:track:4KZ3NeO2f2wFHpgKNoTomR,https://api.spotify.com/v1/tracks/4KZ3NeO2f2wFHpgKNoTomR,https://api.spotify.com/v1/audio-analysis/4KZ3NeO2f2wFHpgKNoTomR,180561,3
,The Way You Are,Anti Social Media,The Way,2015-05-15,0.578,0.782,0,-2.227,1,0.0286,0.0909,0,0.242,0.838,125.015,audio_features,0pwulfH8zd2qkRfjTZnfwf,spotify:track:0pwulfH8zd2qkRfjTZnfwf,https://api.spotify.com/v1/tracks/0pwulfH8zd2qkRfjTZnfwf,https://api.spotify.com/v1/audio-analysis/0pwulfH8zd2qkRfjTZnfwf,185090,4
,Walk Along,Trijntje Oosterhuis,Walk Along,2014-12-12,0.487,0.81,6,-3.687,1,0.0423,0.244,0.0108,0.495,0.417,171.785,audio_features,0z3UNXI7HBMpAX7p8xg2pu,spotify:track:0z3UNXI7HBMpAX7p8xg2pu,https://api.spotify.com/v1/tracks/0z3UNXI7HBMpAX7p8xg2pu,https://api.spotify.com/v1/audio-analysis/0z3UNXI7HBMpAX7p8xg2pu,183027,4
,Hope Never Dies (feat. Marta Jandova),"Vaclav Noid Barta, Marta Jandová",Jedinej krok,2015-10-16,0.298,0.542,2,-3.821,0,0.0325,0.614,0,0.104,0.194,183.188,audio_features,1k4PyasEAhyHu34Ru9bfLb,spotify:track:1k4PyasEAhyHu34Ru9bfLb,https://api.spotify.com/v1/tracks/1k4PyasEAhyHu34Ru9bfLb,https://api.spotify.com/v1/audio-analysis/1k4PyasEAhyHu34Ru9bfLb,183915,3
,Autumn Leaves,Daniel Kajmakoski,Autumn Leaves,2015-05-23,0.598,0.636,0,-8.453,1,0.0337,0.627,0,0.0863,0.395,120.072,audio_features,0kMcVINAOVQxTRJjwkSXGy,spotify:track:0kMcVINAOVQxTRJjwkSXGy,https://api.spotify.com/v1/tracks/0kMcVINAOVQxTRJjwkSXGy,https://api.spotify.com/v1/audio-analysis/0kMcVINAOVQxTRJjwkSXGy,181892,4
,Há Um Mar Que Nos Separa - Eurovision 2015 - Portugal,Leonor Andrade,Há Um Mar Que Nos Separa (Eurovision 2015 - Portugal),2015-03-27,0.516,0.562,1,-8.742,0,0.0293,0.0479,0,0.193,0.0954,111.46,audio_features,3r05kiFlIVSjeTH80CzRTI,spotify:track:3r05kiFlIVSjeTH80CzRTI,https://api.spotify.com/v1/tracks/3r05kiFlIVSjeTH80CzRTI,https://api.spotify.com/v1/audio-analysis/3r05kiFlIVSjeTH80CzRTI,179962,4
,Unbroken,Maria Olafs,Unbroken,2015-03-19,0.271,0.609,8,-7.029,1,0.0462,0.101,3.06e-05,0.297,0.456,194.086,audio_features,2HNAM0vurI7vKAYHu1Bz2t,spotify:track:2HNAM0vurI7vKAYHu1Bz2t,https://api.spotify.com/v1/tracks/2HNAM0vurI7vKAYHu1Bz2t,https://api.spotify.com/v1/audio-analysis/2HNAM0vurI7vKAYHu1Bz2t,179994,4
,Aina mun pitää,Pertti Kurikan Nimipäivät,Aina mun pitää,2015-01-13,0.394,0.847,0,-6.208,1,0.0505,0.00116,0,0.364,0.801,97.019,audio_features,6GGTPYGutuiccn4G8Err6e,spotify:track:6GGTPYGutuiccn4G8Err6e,https://api.spotify.com/v1/tracks/6GGTPYGutuiccn4G8Err6e,https://api.spotify.com/v1/audio-analysis/6GGTPYGutuiccn4G8Err6e,84813,4
,Time to Shine,Mélanie René,Time to Shine (Eurovision Song 2015: Winner for Switzerland),2015-01-30,0.626,0.603,4,-6.221,0,0.042,0.0817,0,0.0973,0.338,139.805,audio_features,6gHVLO8022RixiK0sS1XhK,spotify:track:6gHVLO8022RixiK0sS1XhK,https://api.spotify.com/v1/tracks/6gHVLO8022RixiK0sS1XhK,https://api.spotify.com/v1/audio-analysis/6gHVLO8022RixiK0sS1XhK,182451,4
,1944,Jamala,1944,2016-06-01,0.797,0.512,7,-5.239,0,0.0522,0.617,0.0167,0.254,0.482,119.999,audio_features,7l9x4bASPsIodOguseofyj,spotify:track:7l9x4bASPsIodOguseofyj,https://api.spotify.com/v1/tracks/7l9x4bASPsIodOguseofyj,https://api.spotify.com/v1/audio-analysis/7l9x4bASPsIodOguseofyj,180840,4
,Sound of Silence,Dami Im,Sound of Silence,2016-03-11,0.523,0.818,4,-4.062,0,0.071,0.344,0,0.098,0.32,135.56,audio_features,2b9czDPSLTI88694CIqCy3,spotify:track:2b9czDPSLTI88694CIqCy3,https://api.spotify.com/v1/tracks/2b9czDPSLTI88694CIqCy3,https://api.spotify.com/v1/audio-analysis/2b9czDPSLTI88694CIqCy3,195480,4
,You are the only one,Sergey Lazarev,You are the only one,2016-03-05,0.632,0.895,11,-5.276,0,0.0605,0.0416,0,0.0885,0.282,127.983,audio_features,7cVXtwDpck4Kne4Ce8Ge6q,spotify:track:7cVXtwDpck4Kne4Ce8Ge6q,https://api.spotify.com/v1/tracks/7cVXtwDpck4Kne4Ce8Ge6q,https://api.spotify.com/v1/audio-analysis/7cVXtwDpck4Kne4Ce8Ge6q,186892,4
,If Love Was a Crime - Eurovision 2016 - Bulgaria,Poli Genova,If Love Was a Crime (Eurovision 2016 - Bulgaria),2016-03-30,0.613,0.834,0,-5.164,1,0.0327,0.0211,0,0.225,0.524,110.069,audio_features,1G5qDCiqei7ozj5ku43TuR,spotify:track:1G5qDCiqei7ozj5ku43TuR,https://api.spotify.com/v1/tracks/1G5qDCiqei7ozj5ku43TuR,https://api.spotify.com/v1/audio-analysis/1G5qDCiqei7ozj5ku43TuR,179482,4
,If I Were Sorry,Frans,If I Were Sorry,2016-02-28,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12e-05,0.103,0.395,105.056,audio_features,6oDkCmfVcSd9NXAKk1b4Ll,spotify:track:6oDkCmfVcSd9NXAKk1b4Ll,https://api.spotify.com/v1/tracks/6oDkCmfVcSd9NXAKk1b4Ll,https://api.spotify.com/v1/audio-analysis/6oDkCmfVcSd9NXAKk1b4Ll,184060,4
,J'ai cherché,Amir,J'ai cherché,2016-01-15,0.567,0.875,1,-4.818,1,0.0444,0.0263,0,0.17,0.489,120.058,audio_features,1QJFNfsVQA7VfUJFKgQJzI,spotify:track:1QJFNfsVQA7VfUJFKgQJzI,https://api.spotify.com/v1/tracks/1QJFNfsVQA7VfUJFKgQJzI,https://api.spotify.com/v1/audio-analysis/1QJFNfsVQA7VfUJFKgQJzI,212280,4
,LoveWave - Eurovision 2016 - Armenia,Iveta Mukuchyan,LoveWave (Eurovision 2016 - Armenia),2016-03-30,0.535,0.712,5,-7.82,0,0.0541,0.0861,5.81e-06,0.11,0.329,119.906,audio_features,6F3waFskKCqXmiR5gaquey,spotify:track:6F3waFskKCqXmiR5gaquey,https://api.spotify.com/v1/tracks/6F3waFskKCqXmiR5gaquey,https://api.spotify.com/v1/audio-analysis/6F3waFskKCqXmiR5gaquey,178327,4
,Color Of Your Life,Michał Szpak,Color Of Your Life,2016-03-11,0.489,0.673,9,-4.924,0,0.0281,0.0884,0,0.0831,0.252,83.004,audio_features,4hDnWMqJU0XJ1MIdWRhn9P,spotify:track:4hDnWMqJU0XJ1MIdWRhn9P,https://api.spotify.com/v1/tracks/4hDnWMqJU0XJ1MIdWRhn9P,https://api.spotify.com/v1/audio-analysis/4hDnWMqJU0XJ1MIdWRhn9P,200267,4
,I've Been Waiting for This Night,Donny Montell,I've Been Waiting for This Night,2016-03-08,0.471,0.778,9,-5.99,1,0.039,0.00457,0,0.174,0.448,134.106,audio_features,0VPCXDBbSuz4tCxsQlInu1,spotify:track:0VPCXDBbSuz4tCxsQlInu1,https://api.spotify.com/v1/tracks/0VPCXDBbSuz4tCxsQlInu1,https://api.spotify.com/v1/audio-analysis/0VPCXDBbSuz4tCxsQlInu1,185537,4
,What's the Pressure,Laura Tesoro,What's the Pressure,2016-04-15,0.749,0.811,11,-2.626,1,0.099,0.0228,0,0.0693,0.762,117.01,audio_features,4xgRKaIOiRJK5SsPRqjzlA,spotify:track:4xgRKaIOiRJK5SsPRqjzlA,https://api.spotify.com/v1/tracks/4xgRKaIOiRJK5SsPRqjzlA,https://api.spotify.com/v1/audio-analysis/4xgRKaIOiRJK5SsPRqjzlA,171893,4
,Slow Down,Douwe Bob,Slow Down,2016-03-04,0.601,0.794,7,-4.95,1,0.0281,0.0836,7.44e-06,0.0564,0.668,123.747,audio_features,26bqkV4bV12BKHnuUIGLII,spotify:track:26bqkV4bV12BKHnuUIGLII,https://api.spotify.com/v1/tracks/26bqkV4bV12BKHnuUIGLII,https://api.spotify.com/v1/audio-analysis/26bqkV4bV12BKHnuUIGLII,166173,4
,Walk On Water - Eurovision 2016 - Malta,Ira Losco,Walk On Water (Eurovision 2016 - Malta),2016-03-30,0.538,0.795,3,-4.848,0,0.0443,0.00417,1.57e-06,0.125,0.192,123.987,audio_features,1yOgwmQx1g6TiHXVqZKadj,spotify:track:1yOgwmQx1g6TiHXVqZKadj,https://api.spotify.com/v1/tracks/1yOgwmQx1g6TiHXVqZKadj,https://api.spotify.com/v1/audio-analysis/1yOgwmQx1g6TiHXVqZKadj,183819,4
,Made of Stars,Hovi Star,Made of Stars,2016-03-13,0.43,0.414,7,-6.903,0,0.0273,0.619,0,0.115,0.361,139.671,audio_features,2VdfyGuvpkm8M20swSPT2P,spotify:track:2VdfyGuvpkm8M20swSPT2P,https://api.spotify.com/v1/tracks/2VdfyGuvpkm8M20swSPT2P,https://api.spotify.com/v1/audio-analysis/2VdfyGuvpkm8M20swSPT2P,192702,4
,Heartbeat,Justs Sirmais,Heartbeat,2016-02-03,0.675,0.551,1,-7.268,1,0.0665,0.0337,0,0.0921,0.518,114.97,audio_features,59YDuvEyFGZaId3dyFu8RN,spotify:track:59YDuvEyFGZaId3dyFu8RN,https://api.spotify.com/v1/tracks/59YDuvEyFGZaId3dyFu8RN,https://api.spotify.com/v1/audio-analysis/59YDuvEyFGZaId3dyFu8RN,176353,4
,Miracle - Eurovision 2016,Samra,Miracle (Eurovision 2016),2016-03-14,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.335,95.995,audio_features,0etFNuOi2EMWBCE9EHJg11,spotify:track:0etFNuOi2EMWBCE9EHJg11,https://api.spotify.com/v1/tracks/0etFNuOi2EMWBCE9EHJg11,https://api.spotify.com/v1/audio-analysis/0etFNuOi2EMWBCE9EHJg11,182400,4
,Goodbye (Shelter) - Eurovision 2016 - Serbia,ZAA Sanja Vučić,Goodbye (Shelter) [Eurovision 2016 - Serbia],2016-03-30,0.576,0.717,3,-3.739,0,0.037,0.281,0,0.118,0.325,85.971,audio_features,5YYyIMxoDPdIlJEAfYhKNQ,spotify:track:5YYyIMxoDPdIlJEAfYhKNQ,https://api.spotify.com/v1/tracks/5YYyIMxoDPdIlJEAfYhKNQ,https://api.spotify.com/v1/audio-analysis/5YYyIMxoDPdIlJEAfYhKNQ,183977,4
,Pioneer,Freddie,Pioneer,2015-12-30,0.482,0.71,0,-4.584,0,0.0377,0.238,1.65e-06,0.175,0.24,71.915,audio_features,6oedZ02tyJyBbGmMAnpNdR,spotify:track:6oedZ02tyJyBbGmMAnpNdR,https://api.spotify.com/v1/tracks/6oedZ02tyJyBbGmMAnpNdR,https://api.spotify.com/v1/audio-analysis/6oedZ02tyJyBbGmMAnpNdR,178750,4
,Midnight Gold - Eurovision 2016 - Georgia,Nika Kocharov And Young Georgian Lolitaz,Midnight Gold (Eurovision 2016 - Georgia),2016-03-30,0.583,0.925,4,-3.694,0,0.0763,0.00291,0.00237,0.116,0.471,126.98,audio_features,7ispaqlWe8OZ3h0Z2OY7bP,spotify:track:7ispaqlWe8OZ3h0Z2OY7bP,https://api.spotify.com/v1/tracks/7ispaqlWe8OZ3h0Z2OY7bP,https://api.spotify.com/v1/audio-analysis/7ispaqlWe8OZ3h0Z2OY7bP,176195,4
,Alter Ego,Minus-One,Alter Ego,2016-03-11,0.481,0.91,10,-3.624,0,0.051,0.0056,5.22e-06,0.0979,0.594,130.011,audio_features,6yj2sEcpIjR0fCHG9geuAZ,spotify:track:6yj2sEcpIjR0fCHG9geuAZ,https://api.spotify.com/v1/tracks/6yj2sEcpIjR0fCHG9geuAZ,https://api.spotify.com/v1/audio-analysis/6yj2sEcpIjR0fCHG9geuAZ,183093,4
,Say Yay!,Barei,Say Yay!,2016-03-11,0.623,0.857,5,-3.091,0,0.037,0.0592,0,0.192,0.548,124.947,audio_features,11cf086T0gxzVy9KHh77Iq,spotify:track:11cf086T0gxzVy9KHh77Iq,https://api.spotify.com/v1/tracks/11cf086T0gxzVy9KHh77Iq,https://api.spotify.com/v1/audio-analysis/11cf086T0gxzVy9KHh77Iq,177260,4
,Lighthouse - Eurovision 2016 - Croatia,Nina Kraljic,Lighthouse,2016-03-09,0.606,0.575,10,-4.446,0,0.0359,0.186,0,0.133,0.31,115.956,audio_features,3Y4eME1XQsRVdChAoxhSxd,spotify:track:3Y4eME1XQsRVdChAoxhSxd,https://api.spotify.com/v1/tracks/3Y4eME1XQsRVdChAoxhSxd,https://api.spotify.com/v1/audio-analysis/3Y4eME1XQsRVdChAoxhSxd,180426,4
,You're Not Alone,Joe and Jake,You're Not Alone,2016-03-11,0.531,0.87,4,-4.644,1,0.053,0.0012,0,0.17,0.344,128.022,audio_features,3IYQ2ZLmZTG5sNiRzbaBp6,spotify:track:3IYQ2ZLmZTG5sNiRzbaBp6,https://api.spotify.com/v1/tracks/3IYQ2ZLmZTG5sNiRzbaBp6,https://api.spotify.com/v1/audio-analysis/3IYQ2ZLmZTG5sNiRzbaBp6,170797,4
,I Stand,Gabriela Gunčíková,I Stand,2016-03-12,0.17,0.588,7,-5.812,0,0.0363,0.0047,0.000302,0.306,0.169,205.008,audio_features,1rjlAtGiXwrJE8Tpj4lZ40,spotify:track:1rjlAtGiXwrJE8Tpj4lZ40,https://api.spotify.com/v1/tracks/1rjlAtGiXwrJE8Tpj4lZ40,https://api.spotify.com/v1/audio-analysis/1rjlAtGiXwrJE8Tpj4lZ40,180000,3
,Ghost,Jamie-Lee,Ghost,2016-02-19,0.277,0.585,10,-6.699,0,0.0413,0.34,0,0.0653,0.242,80.094,audio_features,5CWfw2pmSmF5tjRw8bItvU,spotify:track:5CWfw2pmSmF5tjRw8bItvU,https://api.spotify.com/v1/tracks/5CWfw2pmSmF5tjRw8bItvU,https://api.spotify.com/v1/audio-analysis/5CWfw2pmSmF5tjRw8bItvU,232947,4
,Ljubav Je... - Eurovision 2016 - Bosnia & Herzegovina,"Dalal & Deen, Ana Rucner, Jala",Ljubav Je.. (Eurovision 2016 - Bosnia & Herzegovina),2016-03-30,0.312,0.716,3,-5.386,1,0.158,0.268,0,0.098,0.43,170.09,audio_features,5fFdmgqK3tZor7H1HW1VJg,spotify:track:5fFdmgqK3tZor7H1HW1VJg,https://api.spotify.com/v1/tracks/5fFdmgqK3tZor7H1HW1VJg,https://api.spotify.com/v1/audio-analysis/5fFdmgqK3tZor7H1HW1VJg,180370,4
,Dona,Kaliopi,Dona,2016-03-21,0.519,0.512,7,-6.827,1,0.0478,0.175,4.97e-06,0.11,0.168,131.849,audio_features,73MwyA75Di6zMWkBUFjNWa,spotify:track:73MwyA75Di6zMWkBUFjNWa,https://api.spotify.com/v1/tracks/73MwyA75Di6zMWkBUFjNWa,https://api.spotify.com/v1/audio-analysis/73MwyA75Di6zMWkBUFjNWa,180316,4
,Help You Fly,Ivan,Help You Fly,2016-03-18,0.487,0.762,2,-6.095,0,0.0305,0.000624,2.43e-06,0.149,0.295,93.044,audio_features,2MlVjKpwffc77MQJHqIvjA,spotify:track:2MlVjKpwffc77MQJHqIvjA,https://api.spotify.com/v1/tracks/2MlVjKpwffc77MQJHqIvjA,https://api.spotify.com/v1/audio-analysis/2MlVjKpwffc77MQJHqIvjA,179943,4
,Icebreaker,Agnete Saba,Icebreaker,2016-02-02,0.431,0.723,6,-5.961,0,0.0377,0.0127,1.19e-06,0.114,0.184,124.915,audio_features,13HG0RJm6LyYRGDV0mTD9h,spotify:track:13HG0RJm6LyYRGDV0mTD9h,https://api.spotify.com/v1/tracks/13HG0RJm6LyYRGDV0mTD9h,https://api.spotify.com/v1/audio-analysis/13HG0RJm6LyYRGDV0mTD9h,176307,3
,The Real Thing - Eurovision 2016 - Montenegro,Highway,The Real Thing (Eurovision 2016 - Montenegro),2016-04-08,0.511,0.764,1,-6.807,0,0.0405,0.00322,5.28e-06,0.302,0.43,117.025,audio_features,4uDYcfu5P1MrX7G2IhCj2L,spotify:track:4uDYcfu5P1MrX7G2IhCj2L,https://api.spotify.com/v1/tracks/4uDYcfu5P1MrX7G2IhCj2L,https://api.spotify.com/v1/audio-analysis/4uDYcfu5P1MrX7G2IhCj2L,181427,4
,Blue And Red - Eurovision 2016 - Slovenia,ManuElla,Blue And Red (Eurovision 2016 - Slovenia),2016-03-30,0.517,0.798,7,-3.065,1,0.0395,0.0767,0,0.231,0.281,145.001,audio_features,5GXgQj1HyQPBpKHXJSfDc6,spotify:track:5GXgQj1HyQPBpKHXJSfDc6,https://api.spotify.com/v1/tracks/5GXgQj1HyQPBpKHXJSfDc6,https://api.spotify.com/v1/audio-analysis/5GXgQj1HyQPBpKHXJSfDc6,177982,4
,Hear Them Calling,Greta Salóme,Hear Them Calling (Iceland 2016 ESC Entry),2016-03-08,0.451,0.539,5,-12.399,1,0.0509,0.0338,0,0.202,0.31,134.192,audio_features,5IIIR38OtnHnEcMvyOMsOe,spotify:track:5IIIR38OtnHnEcMvyOMsOe,https://api.spotify.com/v1/tracks/5IIIR38OtnHnEcMvyOMsOe,https://api.spotify.com/v1/audio-analysis/5IIIR38OtnHnEcMvyOMsOe,179104,4
,Sing It Away,Sandhja,Sing It Away,2016-01-13,0.652,0.898,7,-4.554,0,0.0773,0.00473,0.0269,0.152,0.576,126.027,audio_features,1oXBMCKtUPI4c2eRHziEMy,spotify:track:1oXBMCKtUPI4c2eRHziEMy,https://api.spotify.com/v1/tracks/1oXBMCKtUPI4c2eRHziEMy,https://api.spotify.com/v1/audio-analysis/1oXBMCKtUPI4c2eRHziEMy,180806,4
,Sunlight - Eurovision 2016 - Ireland,Nicky Byrne,Sunlight,2016-02-12,0.628,0.901,10,-5.965,1,0.0316,0.0386,0,0.257,0.512,124.935,audio_features,64KtZjShA8TlNUEiYeyv2m,spotify:track:64KtZjShA8TlNUEiYeyv2m,https://api.spotify.com/v1/tracks/64KtZjShA8TlNUEiYeyv2m,https://api.spotify.com/v1/audio-analysis/64KtZjShA8TlNUEiYeyv2m,179966,4
,Perralle,Eneda Tarifa,"Historia E Muzikës Së Lehtë Shqiptare, 1962 - 2015, Vol. 13",2018-02-14,0.377,0.67,0,-7.383,1,0.0452,0.0529,0.000113,0.222,0.317,180.082,audio_features,4pnhWdSslBLJ0h0lnuiREO,spotify:track:4pnhWdSslBLJ0h0lnuiREO,https://api.spotify.com/v1/tracks/4pnhWdSslBLJ0h0lnuiREO,https://api.spotify.com/v1/audio-analysis/4pnhWdSslBLJ0h0lnuiREO,209397,4
,Utopian Land - Eurovision 2016 - Greece,Argo,Utopian Land (Eurovision 2016 - Greece),2016-03-30,0.694,0.757,5,-5.395,0,0.0709,0.104,0,0.173,0.477,83.009,audio_features,5MOjc4FmzbCbMd4mmQq8q9,spotify:track:5MOjc4FmzbCbMd4mmQq8q9,https://api.spotify.com/v1/tracks/5MOjc4FmzbCbMd4mmQq8q9,https://api.spotify.com/v1/audio-analysis/5MOjc4FmzbCbMd4mmQq8q9,175474,4
,Soldiers Of Love,Lighthouse X,Soldiers Of Love,2016-02-14,0.651,0.705,8,-6.582,1,0.0452,0.0231,0,0.0599,0.393,127.074,audio_features,6GqgqnOOzjUJrmdOoa7UwF,spotify:track:6GqgqnOOzjUJrmdOoa7UwF,https://api.spotify.com/v1/tracks/6GqgqnOOzjUJrmdOoa7UwF,https://api.spotify.com/v1/audio-analysis/6GqgqnOOzjUJrmdOoa7UwF,179747,4
,The Last of Our Kind,Rykka,The Last of Our Kind,2016-01-08,0.573,0.671,1,-4.69,0,0.035,0.163,7.49e-06,0.434,0.447,81.468,audio_features,5GXYlJNP7dKSOGkrMW1jsy,spotify:track:5GXYlJNP7dKSOGkrMW1jsy,https://api.spotify.com/v1/tracks/5GXYlJNP7dKSOGkrMW1jsy,https://api.spotify.com/v1/audio-analysis/5GXYlJNP7dKSOGkrMW1jsy,179973,4
,Play - Eurovision 2016 - Estonia,Jüri Pootsmann,Play,2016-01-04,0.497,0.627,9,-6.608,0,0.0876,0.555,0,0.29,0.308,179.778,audio_features,3tX3JXpYEJp8xKXxaNRN0a,spotify:track:3tX3JXpYEJp8xKXxaNRN0a,https://api.spotify.com/v1/tracks/3tX3JXpYEJp8xKXxaNRN0a,https://api.spotify.com/v1/audio-analysis/3tX3JXpYEJp8xKXxaNRN0a,179713,4
,Amar Pelos Dois,Salvador Sobral,Amar Pelos Dois,2017-03-10,0.215,0.0952,5,-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,audio_features,3UjSOJ00E1eLMcayBm827Q,spotify:track:3UjSOJ00E1eLMcayBm827Q,https://api.spotify.com/v1/tracks/3UjSOJ00E1eLMcayBm827Q,https://api.spotify.com/v1/audio-analysis/3UjSOJ00E1eLMcayBm827Q,185080,3
,Beautiful Mess,Kristian Kostov,Beautiful Mess,2017-03-13,0.408,0.506,0,-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,audio_features,5YCqzqb6yN6TsMOHb4FSVw,spotify:track:5YCqzqb6yN6TsMOHb4FSVw,https://api.spotify.com/v1/tracks/5YCqzqb6yN6TsMOHb4FSVw,https://api.spotify.com/v1/audio-analysis/5YCqzqb6yN6TsMOHb4FSVw,180952,4
